ID,Gender,CustomerType,Age,TypeTravel,Travel_Class,Travel_Distance,DepartureDelay_in_Mins,ArrivalDelay_in_Mins,Seat_comfort,Seat_Class,Arrival_time_convenient,Catering,Platform_location,Onboardwifi_service,Onboard_entertainment,Online_support,Onlinebooking_Ease,Onboard_service,Leg_room,Baggage_handling,Checkin_service,Cleanliness,Online_boarding,Target_Act,Target_Pre
98828919,1,0,24.0,0,0,2187,0.0,6.0,4,0,4,0,3,3,3,3,3,4,4,4,0,1,3,1,1
98888766,0,1,49.0,0,1,1788,22.0,18.0,0,0,0,0,0,4,0,5,4,3,3,2,4,0,4,0,0
98880149,0,0,23.0,0,0,4904,6.0,0.0,2,0,1,2,4,3,5,5,3,1,0,1,4,1,3,1,1
98837889,0,1,23.0,0,1,2125,0.0,0.0,4,1,2,4,0,1,4,1,1,0,5,3,5,0,1,0,0
98828892,0,0,41.0,1,1,549,0.0,3.0,3,1,3,0,4,1,3,1,0,0,0,0,3,0,1,0,0
98826907,0,0,38.0,0,0,1476,6.0,0.0,4,1,4,4,3,0,3,1,0,0,0,0,1,0,3,1,1
98800931,1,0,40.0,0,1,1395,27.0,47.0,3,0,3,1,0,3,3,3,3,4,4,2,0,5,3,1,1
98818005,1,0,51.0,0,0,449,0.0,0.0,3,1,1,3,0,1,1,1,4,4,4,3,0,4,3,1,1
98854811,0,1,21.0,0,0,1424,0.0,2.0,3,0,2,3,3,5,3,5,5,0,3,4,5,3,5,1,1
98818569,1,0,57.0,0,0,802,0.0,0.0,1,1,1,1,4,4,3,3,3,3,3,2,3,3,1,1,1
98812076,0,1,24.0,0,1,1137,0.0,0.0,4,1,1,4,3,3,4,3,3,5,3,1,3,3,3,0,0
98866501,1,0,32.0,1,1,1982,0.0,3.0,1,1,1,1,2,4,1,4,4,3,0,2,4,3,4,1,1
98867937,0,0,22.0,1,1,3411,17.0,0.0,3,0,5,5,1,3,3,3,3,0,0,1,4,5,3,1,1
98874133,1,0,38.0,0,0,2375,24.0,0.0,4,0,4,0,3,0,3,0,1,1,1,1,5,1,0,1,1
98876998,1,0,26.0,0,0,2252,21.0,10.0,0,1,0,0,2,1,1,1,1,3,1,2,4,5,1,1,1
98847653,0,0,21.0,0,0,2789,1.0,0.0,3,1,3,1,0,4,4,4,4,0,3,2,1,3,4,1,1
98841861,0,0,23.0,0,0,2478,0.0,0.0,0,1,0,0,2,3,3,3,3,1,5,2,0,5,3,1,1
98890077,1,1,47.0,0,0,2806,18.0,7.0,0,0,0,0,1,3,0,3,3,0,4,2,0,3,3,0,0
98857699,1,0,44.0,0,1,1735,14.0,5.0,4,1,0,0,2,4,4,4,4,3,0,3,0,0,4,0,0
98818045,0,0,48.0,0,0,2163,0.0,0.0,1,0,1,1,4,0,3,3,3,3,3,2,0,3,3,1,1
98866978,0,0,53.0,0,0,922,6.0,5.0,0,0,0,0,2,5,3,3,3,3,3,2,3,3,4,1,1
98819316,1,0,40.0,0,0,2444,0.0,3.0,2,1,2,2,0,4,1,3,1,3,1,1,3,1,0,1,1
98815646,1,0,9.0,0,1,2956,7.0,0.0,4,1,4,0,3,4,4,0,4,3,5,0,0,0,4,0,0
98806687,1,1,36.0,0,1,2055,0.0,0.0,4,0,4,4,0,3,4,3,3,4,1,0,5,0,3,0,0
98838468,1,0,45.0,1,1,2885,0.0,5.0,3,1,1,3,2,4,3,3,4,0,1,2,0,1,4,0,0
98856723,0,0,32.0,1,1,2447,25.0,24.0,3,0,1,3,2,4,3,4,4,3,0,1,1,3,4,0,0
98870349,0,0,44.0,0,1,655,0.0,2.0,0,1,5,0,1,0,0,0,0,0,0,0,5,0,3,0,0
98813250,1,0,40.0,1,1,1022,82.0,107.0,3,1,1,2,1,0,2,0,0,3,5,3,4,5,0,0,0
98888288,0,0,18.0,1,1,1816,0.0,0.0,3,1,0,0,2,4,1,0,3,3,3,2,5,3,1,1,1
98892702,1,1,29.0,0,1,1548,0.0,0.0,4,0,4,4,2,1,4,1,1,3,1,0,0,3,1,0,0
98870805,1,0,12.0,1,1,1590,0.0,0.0,4,1,4,4,0,4,4,4,4,4,0,2,5,0,4,0,0
98864059,0,0,56.0,0,0,2422,26.0,0.0,3,0,3,3,0,3,0,3,1,1,1,1,0,1,0,1,1
98814715,1,1,24.0,0,0,1459,1.0,0.0,3,0,3,0,0,5,3,5,5,3,0,2,3,1,5,1,1
98801192,1,0,26.0,1,1,2194,0.0,0.0,0,0,0,3,2,3,3,3,3,4,0,0,5,3,3,0,0
98840941,1,0,43.0,0,1,1778,0.0,0.0,3,1,1,1,4,3,3,3,3,3,5,0,0,3,3,0,0
98870449,1,1,33.0,0,1,1467,0.0,0.0,0,0,5,0,2,1,0,1,1,4,1,2,0,3,1,0,0
98841040,1,0,29.0,0,0,3040,0.0,15.0,5,1,0,0,2,5,5,5,5,5,3,0,5,4,5,0,0
98844303,0,0,51.0,0,0,3932,0.0,0.0,3,1,3,3,0,5,5,3,1,1,1,1,1,1,4,1,1
98809292,0,0,23.0,0,1,1816,111.0,140.0,3,1,1,3,0,3,4,4,0,0,3,1,4,0,4,0,1
98821204,1,0,8.0,0,1,2623,0.0,0.0,3,0,3,3,0,3,3,3,3,4,4,2,4,5,3,1,1
98869293,0,1,24.0,0,1,2071,0.0,0.0,0,1,0,0,0,4,0,4,4,3,4,0,4,4,4,0,0
98877918,1,0,59.0,0,0,3663,24.0,12.0,1,1,1,1,4,5,0,3,3,3,3,2,0,3,5,1,1
98811223,0,0,46.0,0,0,306,13.0,59.0,1,0,1,0,4,3,3,1,3,3,3,2,0,3,1,1,1
98816833,1,1,36.0,0,0,3253,0.0,0.0,0,0,4,4,1,5,4,5,5,3,1,0,1,3,5,0,0
98867172,1,0,35.0,0,1,1014,0.0,5.0,0,0,3,0,0,0,3,0,0,3,1,0,4,0,0,1,0
98831268,0,0,23.0,0,0,3529,0.0,0.0,0,1,1,1,4,0,0,0,0,4,1,2,3,0,0,0,0
98819699,1,0,66.0,1,1,2143,5.0,5.0,2,1,1,2,0,1,2,1,1,3,1,2,4,4,1,1,1
98863483,1,0,41.0,1,1,1533,30.0,20.0,3,0,0,3,3,4,3,4,4,1,4,4,3,5,4,0,0
98807584,0,1,30.0,0,0,2285,22.0,20.0,5,0,5,5,0,5,5,5,5,0,3,2,1,1,5,0,0
98830311,1,0,62.0,0,0,1537,5.0,0.0,5,1,5,5,1,0,5,0,1,1,1,1,0,1,1,1,1
98844362,1,0,58.0,1,1,1983,10.0,4.0,5,1,5,5,0,3,5,4,3,0,0,3,3,3,3,0,0
98826541,0,0,64.0,1,1,53,1.0,0.0,3,1,3,3,0,4,1,3,0,3,3,0,0,0,1,1,1
98862889,0,0,55.0,0,1,1589,0.0,0.0,4,1,3,0,0,1,0,0,4,3,4,3,5,4,5,0,0
98832161,1,0,70.0,1,1,2024,13.0,0.0,3,1,0,3,2,3,3,3,3,4,3,3,4,3,3,1,0
98813256,0,0,33.0,0,0,1488,15.0,5.0,0,0,0,0,2,3,3,1,1,1,1,1,1,1,1,1,1
98856693,0,1,49.0,0,0,2236,0.0,0.0,5,1,1,5,3,0,5,0,0,1,3,2,1,1,0,0,0
98803000,0,1,33.0,0,1,1623,43.0,37.0,4,0,4,4,2,1,4,1,1,4,1,0,4,0,1,0,0
98827712,0,0,52.0,0,0,1890,0.0,2.0,1,0,1,1,4,4,1,3,3,3,3,2,3,3,3,1,1
98806801,1,0,50.0,0,0,1605,0.0,0.0,1,1,1,1,4,3,0,0,0,0,0,0,3,0,0,1,1
98867670,0,0,18.0,1,1,3305,58.0,48.0,0,0,0,0,2,3,1,1,3,3,3,2,1,3,3,1,1
98812163,0,0,45.0,0,0,1488,56.0,31.0,5,1,5,5,1,3,1,1,1,1,1,1,3,1,3,1,1
98883810,0,1,61.0,0,0,1869,0.0,0.0,3,0,3,3,0,0,3,0,0,3,4,1,3,1,0,0,1
98826302,0,0,22.0,0,0,1723,17.0,11.0,5,1,0,1,4,5,5,5,5,0,5,2,3,3,5,0,0
98801107,0,1,25.0,0,1,1510,0.0,0.0,0,0,2,0,0,0,0,0,0,0,3,3,4,3,0,0,0
98811877,0,0,27.0,1,1,3234,3.0,0.0,3,0,4,3,1,5,3,5,5,3,3,4,3,4,5,0,0
98875886,0,0,41.0,0,1,2216,7.0,4.0,3,1,3,0,0,3,3,3,3,5,3,3,0,0,3,1,1
98816034,1,1,40.0,0,0,1901,83.0,80.0,4,0,4,4,3,4,4,4,4,1,3,2,0,1,4,0,0
98825400,0,1,29.0,0,0,2455,0.0,0.0,4,1,4,4,2,3,4,3,3,0,4,1,0,3,3,0,0
98879479,0,0,49.0,0,0,498,0.0,0.0,4,0,4,4,3,4,3,3,3,3,1,2,3,3,3,1,1
98888139,0,0,31.0,0,0,1813,13.0,5.0,1,1,1,0,4,0,0,0,0,0,0,1,1,1,0,1,1
98859507,0,0,46.0,1,1,591,0.0,0.0,1,0,1,3,0,1,0,1,1,1,1,1,3,1,0,1,1
98844324,1,0,54.0,0,0,2823,1.0,0.0,0,1,0,0,2,0,3,3,1,1,1,1,3,1,3,1,1
98857630,1,0,60.0,0,0,528,0.0,0.0,4,0,4,4,3,1,1,3,4,4,4,3,3,4,1,1,1
98821625,1,0,53.0,0,0,414,19.0,33.0,1,0,1,1,4,0,1,4,0,0,0,0,5,0,1,1,1
98850472,0,0,24.0,1,1,2299,0.0,0.0,4,1,4,0,3,3,3,3,1,1,1,1,0,1,3,1,1
98810779,0,0,49.0,0,1,398,0.0,0.0,4,0,1,1,4,0,0,0,4,4,4,3,5,4,0,0,0
98862100,1,0,17.0,1,1,1733,0.0,0.0,3,1,0,3,2,3,3,3,3,3,4,3,1,0,3,0,0
98845397,1,0,40.0,1,1,1908,0.0,7.0,4,0,5,4,0,1,4,1,1,0,3,2,4,0,1,0,0
98882034,0,0,69.0,1,1,368,13.0,15.0,1,1,1,1,2,3,1,3,3,3,4,2,3,1,3,1,1
98837038,0,0,45.0,0,1,73,2.0,26.0,0,0,0,3,2,5,3,5,0,0,0,0,1,0,5,1,0
98889487,0,0,25.0,0,0,2351,0.0,0.0,5,0,5,5,1,3,3,3,3,1,0,1,0,1,3,1,1
98809659,0,0,51.0,1,1,468,8.0,1.0,0,1,4,4,3,3,0,4,0,0,0,0,5,0,0,0,1
98882682,1,0,34.0,0,0,3816,46.0,41.0,3,1,0,3,0,5,0,0,3,3,3,2,0,3,1,1,0
98840393,1,0,28.0,0,0,4845,0.0,0.0,0,1,0,0,2,3,3,3,3,4,3,3,3,5,3,1,1
98847200,1,0,36.0,0,0,514,0.0,0.0,3,1,1,1,4,3,3,0,3,3,3,2,0,3,0,0,0
98881120,1,0,44.0,0,0,558,6.0,3.0,4,1,4,1,3,1,1,1,1,1,1,1,0,1,3,1,1
98892574,1,1,21.0,0,1,1787,0.0,2.0,3,0,5,3,0,3,3,3,3,4,0,0,4,3,3,0,0
98868603,1,0,49.0,0,0,1130,8.0,45.0,0,1,0,0,2,4,1,1,3,3,1,2,0,3,0,1,1
98811398,1,0,43.0,0,0,788,2.0,0.0,5,1,4,4,3,3,0,4,5,5,5,4,5,5,3,0,0
98861670,1,0,38.0,1,1,2028,1.0,0.0,4,0,1,5,1,4,5,4,4,1,4,1,0,3,4,0,0
98842731,1,0,49.0,0,0,682,0.0,0.0,0,1,0,0,2,4,3,3,3,3,3,2,1,3,1,1,1
98894161,1,0,48.0,0,0,3180,0.0,0.0,5,0,5,0,1,4,1,3,1,1,3,1,3,1,1,1,1
98824873,0,1,26.0,0,1,2230,3.0,0.0,0,1,0,0,1,4,0,4,4,3,3,1,4,0,4,0,0
98865057,0,0,42.0,0,0,355,36.0,38.0,1,0,1,0,4,1,1,1,3,3,3,2,3,3,1,1,1
98824952,0,0,30.0,1,1,2767,0.0,0.0,1,1,1,1,4,5,5,3,3,3,3,2,5,3,0,1,1
98872146,1,0,57.0,0,0,909,0.0,0.0,3,0,1,3,0,0,3,1,3,3,3,2,0,3,3,1,1
98847787,1,1,25.0,0,1,1707,0.0,0.0,4,1,4,0,3,5,0,5,5,3,1,0,0,0,5,0,0
98839321,0,0,44.0,1,1,1033,0.0,0.0,3,0,5,3,0,5,3,3,5,5,3,4,0,5,0,0,0
98832964,0,0,36.0,0,0,830,0.0,0.0,3,0,3,0,0,4,3,1,3,3,1,2,5,3,3,1,1
98843385,1,0,72.0,0,0,2479,12.0,0.0,0,1,0,0,2,3,4,4,0,0,0,0,4,0,3,0,0
98855435,1,0,50.0,0,0,1555,74.0,81.0,4,0,4,4,3,1,1,3,3,3,3,2,3,3,3,1,1
98843335,0,0,17.0,1,1,3247,0.0,0.0,3,0,3,3,0,5,4,1,3,3,3,2,4,3,0,1,1
98808719,0,0,52.0,0,0,3888,34.0,23.0,0,1,4,4,3,0,0,0,0,0,4,0,3,0,3,0,0
98875898,0,0,31.0,1,1,1850,0.0,0.0,1,1,1,4,4,0,3,3,1,1,1,1,1,1,1,1,1
98868792,0,0,31.0,1,1,1576,87.0,75.0,1,1,4,3,3,1,1,1,1,4,1,0,5,5,1,1,1
98804692,0,0,49.0,0,0,1573,0.0,0.0,3,1,3,5,0,3,1,3,0,0,0,0,1,0,3,1,1
98821741,0,1,21.0,0,1,1863,0.0,0.0,1,0,4,1,1,4,1,4,4,3,0,1,0,1,4,1,1
98894029,1,0,49.0,0,0,4005,0.0,0.0,0,1,5,0,2,0,3,3,3,3,3,2,0,3,3,1,1
98803722,1,0,39.0,0,0,3476,0.0,0.0,0,0,0,4,2,0,1,3,1,1,1,1,1,1,0,1,1
98830984,1,0,67.0,0,0,2765,2.0,17.0,5,0,4,0,3,4,0,3,5,5,5,4,0,5,4,0,0
98853109,1,0,26.0,1,1,2197,0.0,3.0,3,0,3,0,4,1,3,1,1,3,3,2,1,1,1,0,0
98858827,1,0,38.0,0,1,920,0.0,0.0,5,1,1,1,4,5,5,5,5,3,0,0,3,0,5,0,0
98815005,0,0,37.0,0,0,2823,21.0,24.0,3,0,3,3,0,3,1,3,3,3,3,2,0,3,1,1,1
98876577,1,0,24.0,0,1,1401,7.0,7.0,5,1,0,1,2,5,5,4,5,4,4,2,3,0,5,0,0
98835060,1,0,57.0,0,0,1299,0.0,0.0,3,0,3,3,0,3,1,3,3,3,3,2,3,3,1,1,1
98864181,1,0,28.0,0,0,5058,0.0,0.0,5,1,5,5,1,3,3,3,3,0,4,2,0,3,3,1,1
98874715,0,0,26.0,0,0,4334,31.0,67.0,5,1,1,0,4,5,5,5,5,0,4,0,3,0,5,0,0
98863476,1,0,42.0,0,1,1784,0.0,0.0,3,1,3,3,0,3,3,3,3,0,1,3,3,5,3,1,1
98816487,1,0,18.0,1,1,1496,99.0,86.0,5,1,1,5,0,3,5,3,3,1,3,1,3,3,3,0,0
98860082,0,1,24.0,0,1,1650,0.0,4.0,3,0,3,3,0,1,3,1,1,3,4,2,0,3,1,0,0
98891497,1,0,49.0,0,0,84,61.0,58.0,4,1,5,5,1,1,3,0,0,0,0,3,3,0,5,0,0
98840566,1,0,36.0,0,1,2254,89.0,135.0,5,0,0,0,2,4,5,5,5,3,3,2,5,4,5,0,0
98880859,0,0,60.0,1,1,2449,4.0,4.0,1,0,3,1,2,1,4,4,1,4,3,1,4,3,4,1,1
98838922,0,0,53.0,0,1,319,0.0,0.0,1,0,1,1,4,3,0,3,3,3,1,2,4,3,0,1,1
98859031,0,0,54.0,0,0,1462,1.0,8.0,4,1,1,0,4,3,4,0,4,4,4,3,5,4,0,0,0
98892001,0,0,59.0,1,1,598,0.0,0.0,3,1,0,0,2,3,3,3,3,0,3,3,1,3,3,1,1
98802143,1,0,59.0,0,0,2931,0.0,0.0,5,0,5,5,1,4,3,1,3,3,3,2,0,3,3,1,1
98831781,0,0,32.0,0,1,1639,0.0,0.0,1,0,4,3,0,1,1,1,1,0,4,1,0,3,1,1,1
98817099,1,0,40.0,1,1,2996,0.0,0.0,4,0,1,4,0,5,4,3,5,3,1,2,3,3,5,0,0
98824268,1,0,47.0,0,0,2123,15.0,7.0,3,1,3,3,0,4,1,3,1,1,1,1,0,1,0,1,1
98847176,1,0,50.0,1,1,2725,0.0,0.0,5,0,1,5,4,1,5,4,1,0,0,1,0,1,1,0,0
98891863,0,1,29.0,0,1,2863,0.0,0.0,1,0,1,1,0,0,1,0,0,3,0,0,0,1,0,1,1
98871795,0,0,64.0,1,1,347,0.0,0.0,3,1,4,3,0,4,3,3,1,1,3,1,1,1,1,1,1
98821161,0,0,65.0,1,1,1108,0.0,0.0,1,1,1,1,0,4,1,3,5,5,1,4,1,5,3,1,1
98860895,0,0,8.0,1,1,2869,1.0,0.0,2,0,5,0,0,3,2,3,3,4,5,0,0,3,3,1,1
98866540,1,0,30.0,0,0,2112,54.0,41.0,5,1,5,5,1,3,3,3,3,5,1,4,3,3,3,1,1
98849864,1,0,58.0,1,1,2088,0.0,0.0,5,0,3,5,2,4,5,4,4,0,0,2,1,3,4,0,0
98827131,0,0,16.0,1,1,2477,22.0,14.0,3,1,0,3,0,1,3,1,1,4,3,2,3,3,1,0,0
98814657,0,1,28.0,0,0,1755,0.0,0.0,0,1,0,0,0,4,0,4,4,3,4,1,3,3,4,0,0
98858001,1,0,30.0,0,0,3808,0.0,0.0,0,1,4,1,3,0,4,0,0,4,3,2,3,3,0,0,0
98826499,0,0,42.0,1,1,777,0.0,0.0,3,1,5,5,1,4,5,5,3,3,3,2,1,3,0,1,1
98890044,0,0,63.0,1,1,363,0.0,0.0,5,1,4,5,1,3,1,3,1,3,1,1,0,1,3,1,1
98804937,1,1,21.0,0,1,1511,18.0,11.0,4,0,4,4,3,0,4,4,0,3,4,4,3,4,0,0,0
98883531,0,0,40.0,0,1,2342,16.0,0.0,0,1,4,4,3,0,0,0,0,5,1,0,0,3,0,0,0
98815413,0,0,37.0,0,1,1711,0.0,0.0,3,0,4,4,3,3,3,3,3,0,5,0,4,0,3,0,1
98809435,1,1,39.0,0,1,2203,22.0,31.0,5,0,3,5,2,1,5,1,1,3,1,2,3,3,1,0,0
98877411,0,0,55.0,0,1,506,20.0,41.0,3,1,4,4,3,5,0,3,3,3,3,2,0,3,5,0,0
98825423,0,0,18.0,1,1,1888,0.0,0.0,2,1,1,2,0,4,3,3,4,4,4,3,0,4,1,1,1
98829032,1,0,57.0,1,1,1291,0.0,13.0,3,1,3,0,2,3,3,3,3,1,0,2,5,3,3,1,0
98807329,1,0,44.0,0,1,2938,16.0,0.0,0,1,1,1,4,0,0,0,0,3,1,3,4,0,0,0,0
98818861,1,1,26.0,0,0,1858,0.0,0.0,5,0,4,5,2,5,5,5,5,0,3,0,5,3,5,0,0
98857303,0,1,24.0,0,1,1732,0.0,4.0,5,1,2,4,2,0,4,0,0,3,0,2,1,3,0,0,0
98827496,0,0,13.0,1,1,1627,0.0,6.0,1,1,3,0,0,1,1,1,1,0,3,3,5,3,1,1,1
98886463,0,0,48.0,1,1,605,0.0,0.0,3,0,3,3,3,1,3,1,3,3,3,2,0,3,3,1,0
98801411,1,1,29.0,0,0,2266,100.0,100.0,4,0,4,4,2,5,4,5,5,0,0,0,0,3,5,0,0
98828711,0,0,40.0,1,1,2109,0.0,0.0,0,0,0,0,2,0,3,1,1,1,1,1,3,1,1,1,1
98847146,1,0,30.0,0,0,2123,9.0,2.0,3,0,4,0,3,3,3,3,3,3,3,0,4,0,3,0,0
98824564,0,0,61.0,0,0,475,0.0,0.0,0,1,0,0,2,1,3,1,1,3,3,1,3,1,0,1,1
98808696,0,0,51.0,1,1,1563,0.0,0.0,3,1,3,3,0,1,3,1,1,3,1,1,3,1,3,1,1
98801728,0,0,25.0,0,0,3582,5.0,2.0,3,1,3,3,0,3,3,3,3,1,0,2,0,3,3,1,1
98834675,1,0,36.0,1,1,3043,3.0,0.0,3,1,1,3,3,3,3,3,3,1,0,0,1,3,3,0,0
98815091,0,0,33.0,0,1,2363,25.0,40.0,3,0,5,3,1,3,3,3,3,3,4,3,0,4,3,1,1
98830046,1,1,35.0,0,1,1937,2.0,0.0,0,0,0,0,2,1,0,1,1,3,4,2,5,0,1,0,0
98868024,0,0,24.0,0,0,1987,15.0,11.0,0,0,0,0,2,0,0,0,0,0,1,2,5,0,0,0,0
98858007,1,0,47.0,0,0,1677,5.0,0.0,3,1,3,0,0,1,1,3,4,4,4,3,3,4,0,1,1
98844888,0,0,39.0,0,1,2072,49.0,38.0,0,0,1,0,4,0,0,0,0,0,0,2,4,0,0,0,0
98862227,1,0,24.0,0,0,1826,18.0,23.0,0,0,0,0,2,0,0,0,0,3,1,0,5,3,0,0,0
98881370,1,0,51.0,0,0,87,0.0,5.0,2,0,0,5,2,1,4,3,0,0,0,0,3,0,1,1,1
98884450,1,0,15.0,0,0,2820,0.0,0.0,0,0,0,0,2,1,1,1,1,3,5,2,4,3,1,1,1
98805007,0,0,19.0,1,1,1739,0.0,0.0,0,1,0,0,2,1,3,1,3,3,3,2,1,3,3,1,1
98889878,0,0,30.0,1,1,1725,55.0,44.0,1,1,0,0,2,3,3,0,1,3,1,1,4,1,4,1,1
98824868,1,0,46.0,0,0,3875,0.0,6.0,5,1,5,5,1,3,3,3,1,1,1,1,3,1,3,1,1
98806654,1,1,37.0,0,1,2222,0.0,0.0,2,0,0,2,0,1,2,1,1,1,3,1,3,1,1,1,1
98835457,1,1,17.0,0,1,3003,0.0,0.0,1,1,1,1,2,1,3,3,1,0,1,2,3,1,3,1,1
98847888,1,0,28.0,1,1,1480,0.0,0.0,5,1,5,0,2,5,5,5,5,5,4,0,3,0,5,0,0
98883853,0,0,36.0,0,1,1925,0.0,4.0,4,0,0,0,2,4,4,4,4,4,5,3,4,0,4,0,0
98890468,0,0,58.0,1,1,1860,0.0,0.0,3,0,3,3,0,1,3,1,1,3,1,1,3,1,1,1,1
98815838,0,0,68.0,1,1,270,87.0,78.0,3,0,3,3,0,3,3,3,3,0,5,3,3,5,3,1,1
98820788,0,0,8.0,1,1,1612,4.0,8.0,4,0,0,0,3,4,3,3,3,3,1,2,3,3,0,1,1
98840607,0,0,48.0,0,0,907,40.0,15.0,4,0,4,4,3,1,1,3,3,3,3,2,1,3,3,1,1
98851893,0,0,61.0,1,1,2257,2.0,0.0,3,0,3,0,0,1,5,1,3,3,1,2,5,3,1,1,1
98807732,1,0,40.0,0,0,3838,1.0,0.0,4,1,5,5,1,5,4,4,4,4,4,3,4,4,0,0,0
98817835,1,0,24.0,1,1,1586,0.0,0.0,4,1,3,4,2,0,4,0,0,0,1,0,4,0,0,0,0
98810904,1,0,46.0,0,0,2905,0.0,0.0,0,1,1,3,3,3,4,0,0,0,0,0,4,0,3,0,0
98874982,0,1,25.0,0,1,2058,49.0,37.0,0,1,0,0,0,3,0,3,3,5,1,2,5,0,3,0,0
98846767,0,0,60.0,1,1,858,89.0,94.0,0,1,1,0,4,4,5,1,5,3,0,4,3,5,3,0,0
98863682,1,1,37.0,0,1,1108,1.0,4.0,0,0,1,0,3,5,0,5,5,3,0,1,0,5,5,0,0
98849072,1,0,25.0,0,0,3730,0.0,15.0,0,1,5,5,1,0,0,0,0,3,1,2,4,3,0,0,0
98894356,1,0,65.0,1,1,2132,0.0,0.0,5,0,3,5,0,1,5,1,1,1,0,2,1,1,1,0,0
98829242,0,0,25.0,1,1,3043,44.0,28.0,0,0,0,0,2,4,1,3,1,1,1,2,1,1,3,1,1
98802120,1,0,45.0,0,0,582,33.0,27.0,3,0,3,3,0,4,1,3,1,1,1,1,3,1,3,1,1
98877285,0,0,27.0,1,1,2379,23.0,28.0,0,1,0,0,2,1,3,3,3,3,3,2,1,3,0,1,1
98893599,1,0,18.0,1,1,2687,0.0,5.0,5,1,0,5,1,4,5,4,4,5,3,3,3,3,4,0,0
98823435,1,1,25.0,0,0,1275,1.0,0.0,3,1,2,3,1,0,3,0,0,0,0,1,3,3,0,0,1
98880369,0,0,40.0,1,1,1812,13.0,0.0,4,0,4,4,3,1,1,1,3,3,3,2,0,3,1,1,1
98847243,1,0,43.0,0,1,1380,0.0,0.0,3,1,0,0,2,3,3,3,3,5,4,3,0,0,3,0,1
98842957,1,0,42.0,0,1,2033,14.0,11.0,0,0,0,5,1,4,0,4,4,3,5,2,3,3,4,0,0
98804127,1,0,44.0,1,1,1562,0.0,33.0,0,1,4,0,3,0,0,0,0,3,0,3,0,5,0,0,0
98887112,0,0,39.0,0,0,2609,0.0,0.0,4,1,4,4,3,3,3,3,1,1,1,1,3,1,3,1,1
98855769,0,1,21.0,0,1,1913,0.0,0.0,4,0,2,4,2,5,4,5,5,4,5,0,5,3,5,0,0
98883733,0,0,66.0,1,1,221,58.0,54.0,5,1,5,5,1,3,3,1,3,3,3,2,3,3,3,1,1
98818363,0,0,40.0,0,0,3200,0.0,0.0,4,1,4,4,3,1,1,1,3,3,3,2,3,3,3,1,1
98878487,1,1,22.0,0,0,2110,2.0,0.0,2,1,2,2,3,4,2,3,4,1,0,1,1,3,4,1,1
98816032,0,0,32.0,1,1,1789,7.0,1.0,5,1,5,5,1,3,3,3,3,3,3,0,0,0,3,1,1
98847592,0,1,26.0,0,1,3303,67.0,67.0,3,1,3,3,1,4,3,0,4,5,0,4,0,1,4,0,0
98812348,0,0,55.0,0,0,2310,7.0,0.0,3,1,3,1,0,3,1,1,3,3,3,2,3,3,0,1,1
98823116,0,0,60.0,0,1,580,72.0,52.0,0,1,3,0,0,5,4,1,0,0,0,0,1,0,1,1,0
98891840,1,1,23.0,0,1,2296,0.0,0.0,3,1,2,3,2,3,3,3,3,1,5,1,0,0,3,0,0
98846041,0,0,59.0,1,1,356,115.0,106.0,4,1,4,4,3,1,1,3,1,1,1,1,3,1,3,1,1
98885587,1,0,18.0,1,1,1441,10.0,9.0,5,1,3,4,3,1,4,1,1,1,4,2,3,3,1,0,0
98859848,1,0,60.0,0,0,700,0.0,0.0,4,1,1,5,3,0,1,3,3,3,3,2,1,3,3,1,1
98806377,0,0,61.0,1,1,753,6.0,27.0,0,0,0,0,2,1,1,1,1,3,4,2,0,1,1,1,1
98803746,0,0,26.0,1,1,1988,10.0,0.0,2,0,5,5,1,1,5,3,1,1,1,1,1,1,5,1,1
98892373,0,0,41.0,0,0,383,0.0,0.0,0,1,0,0,2,1,5,0,1,1,1,1,5,1,5,1,1
98883195,1,1,21.0,0,0,1608,0.0,0.0,2,1,1,2,2,1,2,1,1,3,1,1,0,3,1,1,1
98862057,1,1,28.0,0,1,2129,53.0,52.0,4,1,4,4,0,0,4,0,0,4,5,3,0,3,0,0,0
98863570,1,0,52.0,0,0,3066,0.0,0.0,1,1,1,1,4,3,3,1,3,3,3,2,1,3,3,1,1
98867307,0,1,20.0,0,1,2386,39.0,32.0,4,1,4,4,2,1,4,1,1,0,0,2,0,3,1,0,0
98820404,1,0,55.0,0,1,1282,0.0,0.0,3,1,1,1,4,1,3,1,1,3,1,2,3,4,1,1,1
98820414,0,0,55.0,1,1,406,0.0,10.0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1
98867145,0,1,22.0,0,1,1424,60.0,52.0,4,1,5,4,2,4,4,4,4,3,0,0,5,4,4,0,0
98838596,0,0,62.0,1,1,1546,1.0,6.0,2,0,3,2,2,1,3,1,5,3,5,4,0,5,1,1,1
98852038,1,0,29.0,0,0,1693,0.0,0.0,4,1,1,4,3,3,3,3,3,0,1,2,0,3,3,1,1
98803853,0,0,55.0,0,0,3126,15.0,8.0,4,0,3,0,0,1,0,0,4,4,4,3,3,4,3,0,0
98866601,0,1,45.0,0,0,2365,1.0,1.0,0,1,0,0,2,3,0,3,3,3,1,1,3,1,3,0,0
98835535,0,0,46.0,0,0,486,14.0,15.0,1,0,1,1,4,5,0,3,3,3,1,2,0,3,3,1,1
98882870,0,0,39.0,0,0,2687,0.0,0.0,4,1,1,3,3,4,3,1,3,3,3,2,0,3,3,1,1
