Sales,CategoryName,Profit_Ratio,Discount,Quantity,Order_Profit ,Product_type,Prod_Category_Id,ProductLength,ProductWeight,Dispatched,Scheduled_Shipping,Delivery_Review,Session_Ordered,WeekdayOrder,Cust_State_Encoded,Customer_Category_Encoded,Transcation_Encoded,Shipping_Class_Encoded,Warehouse_Region_Encoded,Order_zone_Encoded,y_pred,y_act,OrderId
140,3,0.47,0.06,1,4391.76,1,18,24,51,0,3,4,2,1,9,0,3,3,4,1,0,0,2476182
246,43,0.32,0.02,1,4547.87,1,48,12,888,0,4,3,2,1,5,0,2,0,2,2,1,1,2417887
404,25,0.37,0.01,1,10499,0,45,21,1514,0,2,3,3,1,2,0,2,3,2,3,0,0,2479325
181,43,0.13,0.25,1,1837.83,0,48,84,1522,1,5,3,3,0,13,1,0,3,0,4,1,0,2445253
167,33,0.08,0.25,5,290.52,0,24,115,2883,0,2,3,1,0,2,0,3,0,2,2,1,1,2458562
190,33,0.11,0.1,4,396.63,0,24,12,590,1,3,5,3,0,5,0,2,1,2,3,1,0,2353540
284,4,-0.16,0.06,1,-3390.55,0,43,187,20773,1,5,4,3,1,3,1,0,1,3,2,1,1,2359725
114,33,0.5,0.18,3,1728.71,0,24,36,197,1,2,4,2,0,14,0,3,3,4,0,0,0,2519064
322,11,0.35,0.06,5,1536.52,0,17,76,1802,1,2,3,1,1,16,1,3,0,2,0,1,0,2412777
131,33,0.37,0,3,1301.04,1,24,150,1457,1,5,5,1,0,8,1,2,1,3,4,1,1,2381466
231,11,0.37,0.04,4,1555.28,0,17,68,1781,0,3,3,1,0,9,0,3,3,0,4,0,0,2342324
230,43,0.29,0.11,1,4132.75,1,48,72,1665,1,4,2,2,1,17,0,1,3,2,3,0,0,2396375
295,4,0.32,0.11,1,6847.29,0,43,170,3422,0,5,4,1,1,3,2,2,1,4,4,1,1,2439425
72,11,0.26,0.16,1,1113.44,0,17,66,145,1,4,4,1,1,14,2,1,1,0,1,1,1,2507452
226,43,0.48,0.01,1,6797.11,0,48,148,2169,0,4,3,3,1,13,0,3,1,3,0,1,0,2444103
36,35,0.13,0.16,1,379.32,1,75,37,474,0,4,2,2,1,8,2,2,3,3,0,0,0,2504975
187,43,0.26,0.03,1,3690.78,1,48,99,11080,0,4,3,2,1,10,0,3,1,3,2,1,1,2422592
122,33,0.11,0.12,3,385.26,0,24,28,231,0,3,3,2,0,12,1,3,3,0,4,0,0,2344066
221,33,0.34,0.13,4,1215.72,1,24,117,2445,0,6,3,3,0,15,2,0,1,0,4,1,0,2482052
117,3,0.34,0.18,1,3136.59,0,18,81,246,0,2,2,3,1,5,0,2,0,0,3,1,0,2516841
136,41,0.48,0.07,1,4487.31,1,30,199,1867,1,2,3,3,1,16,0,2,0,2,0,1,1,2393527
157,43,0.35,0.16,1,4964.81,0,48,28,997,0,4,2,2,1,15,0,3,0,1,1,1,1,2414964
148,22,0.28,0.04,4,791.62,1,29,13,2035,0,2,3,3,0,1,2,2,3,2,3,0,0,2491621
341,25,0.37,0.12,1,10509.74,0,45,84,2053,0,4,5,1,0,16,0,2,3,4,1,0,0,2493114
274,0,0.37,0.18,1,8637.06,0,73,96,3570,0,3,4,1,1,4,1,2,3,3,4,0,0,2342787
148,11,0.37,0.16,2,1622.6,0,17,50,719,0,4,3,2,1,1,1,3,0,2,1,1,1,2434297
406,25,-1.61,0.07,1,-45563.99,0,45,171,42368,0,4,3,1,0,15,2,3,3,2,0,0,0,2480681
153,3,0.42,0.06,1,3937.73,1,18,157,3235,0,3,3,1,0,4,0,2,3,2,0,0,0,2361712
336,25,0.25,0.18,1,7125.24,1,45,77,439,0,3,3,2,1,16,0,3,3,3,3,0,0,2521423
120,45,0.19,0.04,3,660.61,0,46,83,1429,0,4,3,2,1,10,0,3,3,4,0,0,0,2452679
195,33,0.11,0.11,4,388.42,0,24,93,3468,0,3,4,2,0,1,0,3,3,0,0,0,0,2343288
451,14,0.29,0.11,1,9532.98,0,66,202,2065,0,2,3,2,1,3,0,2,3,3,0,0,0,2362590
71,44,0.11,0.03,1,417.17,0,37,129,1445,0,6,5,1,0,15,0,2,1,3,4,1,0,2406587
98,22,0.32,0.03,3,934.76,0,29,46,680,1,2,5,2,1,12,1,2,3,2,4,0,0,2408996
56,11,0.35,0.02,1,1482.13,1,17,202,3143,0,4,2,1,1,15,0,2,0,3,2,1,0,2384022
69,11,0.37,0.25,1,1544.17,0,17,173,25302,1,2,4,1,0,12,1,2,3,0,0,0,0,2401007
158,3,0.47,0.04,1,4382.8,0,18,113,2018,1,4,4,1,0,16,0,1,3,3,0,0,0,2430018
29,48,-0.18,0.1,1,-196.24,0,41,156,3521,0,2,3,3,0,0,0,1,0,2,2,1,1,2400214
68,12,0.29,0.03,3,492.92,1,40,200,1916,0,3,3,3,1,15,1,3,1,2,4,1,1,2425928
266,4,0.19,0.1,1,4067.78,0,43,11,385,0,5,3,2,1,13,1,0,3,3,1,1,0,2349884
87,3,0.32,0.18,1,2934.23,0,18,53,1932,1,5,4,3,1,0,1,1,3,2,0,1,0,2432448
393,25,0.37,0.1,1,10506.43,0,45,170,2594,0,4,4,1,1,2,0,0,3,2,4,0,0,2480196
173,47,0.25,0.01,1,1790.76,0,9,58,841,0,5,3,1,1,2,2,1,3,0,2,1,1,2342905
105,22,0.47,0.21,3,1310,0,29,170,3064,0,5,4,3,0,13,0,3,3,2,2,1,1,2477945
229,11,0.06,0.06,4,256.17,1,17,111,2470,1,6,3,2,1,17,0,1,3,3,1,1,1,2450285
220,11,-0.15,0.02,3,-627.76,1,17,66,178,0,4,5,2,1,0,0,3,3,0,3,0,0,2503135
46,35,0.29,0.04,1,812.84,0,75,84,769,1,4,4,3,1,1,0,3,1,3,3,1,0,2460143
168,11,0.28,0.03,3,1199.06,0,17,81,828,1,3,4,2,1,10,0,2,3,3,1,0,0,2470657
90,19,0.25,0.02,5,298.59,0,36,34,386,0,3,3,1,1,13,1,1,3,0,2,0,0,2372999
296,47,-0.21,0.16,3,-1468.38,0,9,120,1042,0,4,4,2,0,0,0,1,1,0,4,1,0,2379098
180,43,0.5,0.03,1,7127.12,0,48,64,2099,0,4,2,1,1,14,0,2,1,4,3,1,1,2415153
52,19,0.29,0.18,1,285.51,0,36,21,1461,0,5,4,2,1,4,2,0,3,4,0,1,1,2373165
201,47,0.48,0,2,3398.22,1,9,50,2095,0,4,2,3,0,3,1,3,0,3,0,1,0,2434336
384,25,-0.74,0.02,1,-21019.74,1,45,185,2729,1,4,4,3,1,11,2,2,1,4,4,1,1,2494492
236,45,0.25,0.1,5,926.03,1,46,84,484,0,3,3,1,0,2,0,2,3,0,3,0,0,2484865
331,25,-0.81,0.25,1,-22922.79,0,45,75,1440,0,3,4,2,0,7,1,1,1,2,4,1,1,2410965
59,42,0.11,0.13,1,81.84,0,74,174,2556,0,2,4,2,0,16,1,1,3,3,4,0,0,2394001
53,11,0.34,0.01,1,1438.03,1,17,189,1057,0,4,4,3,1,13,0,1,3,2,2,0,0,2429154
324,4,0.35,0.04,1,7430.46,1,43,59,15,0,3,5,1,1,11,1,1,3,2,3,0,0,2387450
344,4,0.45,0,1,9619.6,1,43,134,3704,0,6,3,2,0,6,1,2,3,3,3,1,1,2383093
135,16,0.04,0.18,3,134.81,0,6,87,602,0,3,2,2,1,9,0,2,3,0,0,0,0,2398025
457,47,0.25,0.06,5,1776.69,0,9,71,889,1,5,4,1,1,1,1,1,3,2,4,1,1,2433776
212,47,0.34,0.16,2,2464.01,0,9,42,263,0,5,3,2,1,6,0,0,1,0,4,1,1,2514652
59,33,-0.7,0.25,2,-2439.05,1,24,70,2143,0,2,3,3,0,11,1,0,3,4,1,0,0,2365461
155,45,0.5,0.1,3,1795.77,1,46,157,2945,0,2,2,2,1,3,1,2,0,0,1,1,1,2485184
46,44,0.06,0.12,2,120.59,1,13,72,361,1,5,3,1,0,7,0,3,3,2,0,1,1,2502704
130,47,-0.74,0,1,-5242.65,0,9,66,323,0,2,4,3,1,10,2,3,3,2,1,0,0,2511890
429,25,-2.25,0.1,1,-63831.76,0,45,77,3551,0,6,4,2,0,1,0,1,3,3,2,1,0,2430349
181,43,0.47,0.12,1,6700.17,0,48,46,1292,0,4,3,2,0,15,1,2,3,0,1,0,0,2402504
254,45,0.29,0.12,5,1051.16,0,46,189,2629,1,6,2,1,0,8,1,1,3,3,3,1,0,2483959
264,33,0.37,0.12,5,1305.83,0,24,143,2238,0,5,5,1,0,7,0,3,3,2,1,1,0,2357008
213,11,0.31,0.18,4,1307.96,1,17,37,345,1,6,3,1,0,10,2,1,3,3,0,1,1,2509621
330,25,-0.11,0.25,1,-3123.2,1,45,67,1605,1,2,2,1,1,2,2,2,3,2,2,0,0,2490499
294,4,0.5,0.16,1,10676.44,0,43,179,3675,0,0,3,2,1,2,0,1,2,0,1,0,0,2361359
119,11,0.5,0.16,2,2146.4,0,17,16,1618,0,2,3,1,1,6,1,1,3,3,0,0,0,2388504
380,25,0.11,0.03,1,3127.66,0,45,93,2626,0,2,5,1,0,9,0,3,3,0,0,0,0,2456815
115,33,0.28,0.16,3,969.9,0,24,54,1860,0,6,2,1,1,5,0,1,3,1,0,1,0,2496166
102,3,0.06,0.19,1,563.9,0,18,121,2946,0,5,3,2,0,13,0,1,3,0,4,1,1,2380342
135,22,0.18,0.01,4,517.66,0,29,44,505,1,5,4,3,0,3,0,2,1,0,2,1,1,2407810
271,11,0.47,0.03,4,1964,1,17,90,1927,1,2,4,1,1,6,1,3,3,3,4,0,0,2481282
123,27,-2.6,0.19,1,-30451.89,0,67,176,2757,1,4,2,2,1,12,0,1,1,0,4,1,1,2466845
231,5,-0.15,0.19,1,-2692.51,0,65,73,221,1,5,2,1,0,15,0,3,3,3,2,1,0,2501656
235,40,0.5,0.06,1,7432.42,1,31,101,1235,0,4,5,1,1,0,2,1,3,2,1,0,0,2393375
78,11,0.37,0.25,1,1601.9,1,17,194,37134,1,6,3,2,1,11,1,1,1,2,1,1,0,2370965
252,11,0.11,0.11,5,458.93,1,17,59,418,0,3,4,1,1,7,0,2,3,2,0,0,0,2346250
55,33,0.39,0.12,1,1363.75,0,24,131,1623,0,5,2,2,1,8,0,1,1,3,3,1,0,2378610
244,11,-0.24,0.21,5,-1025.69,0,17,106,1997,0,2,3,2,0,6,1,2,3,3,3,0,0,2369443
305,4,-0.74,0.06,1,-15729.36,1,43,56,474,1,3,2,2,1,8,2,3,3,2,3,0,0,2512011
275,47,0.35,0.21,3,2479.39,1,9,42,572,0,4,4,2,1,17,2,2,0,4,1,1,1,2438406
361,47,0.19,0.16,4,1375.53,0,9,35,667,1,6,3,1,0,11,1,2,3,0,2,1,1,2355974
75,22,0.32,0.06,2,925.43,1,29,78,1411,0,0,4,1,0,2,1,3,2,2,2,0,0,2413075
159,3,0.15,0.07,1,1370.69,0,18,31,1795,1,5,4,1,1,7,1,2,1,0,3,1,0,2389865
116,3,0.38,0.06,1,3552.34,1,18,117,1092,0,5,3,1,1,16,2,2,1,2,0,1,1,2439096
114,11,0.45,0.01,2,1952.18,1,17,64,620,0,6,3,3,1,8,0,1,3,3,3,1,1,2495997
135,3,0.31,0.06,1,2863.94,1,18,155,1501,0,5,5,1,1,10,0,2,3,3,3,1,1,2435154
217,47,0.1,0.12,2,706.09,1,9,10,150,0,2,4,3,1,6,1,2,2,3,1,1,0,2389526
218,11,0.06,0.01,4,251,0,17,70,1977,1,3,4,2,1,11,0,2,3,2,0,0,0,2471455
85,3,0.03,0.21,1,277.98,1,18,80,189,0,2,3,3,1,17,0,2,0,3,1,1,0,2517272
79,22,-0.65,0.16,3,-1782.08,0,29,197,21456,0,6,5,2,0,4,1,3,1,3,2,1,1,2464500
325,25,0.11,0.21,1,3138.41,1,45,80,1133,0,3,4,2,1,14,0,3,3,4,0,0,0,2494020
197,11,0.47,0.19,3,2002.39,0,17,80,2028,0,0,4,1,0,5,1,1,2,2,0,0,0,2370655
209,43,0,0.06,1,1.73,1,48,144,2873,1,6,3,3,1,10,0,3,1,2,0,1,1,2403489
181,45,0.38,0.12,4,1395.23,1,46,34,349,0,2,3,2,1,8,1,1,3,0,4,0,0,2453329
93,12,0.5,0.16,4,912.91,0,40,41,124,1,5,3,2,0,10,2,3,3,3,2,1,0,2513514
113,3,0.29,0,1,2692.06,0,18,15,1935,1,4,3,2,1,6,0,1,3,0,1,0,0,2380063
119,3,-0.04,0.02,1,-366.76,1,18,39,310,1,6,2,1,0,11,2,3,1,2,3,1,1,2510838
153,3,0.38,0.16,1,3487.16,0,18,196,19658,0,3,4,2,0,3,1,3,3,2,2,0,0,2427190
265,4,0,0.13,1,2.85,0,43,183,2864,0,4,4,2,1,6,0,3,3,2,2,0,0,2475186
257,4,-0.7,0.13,1,-14890.4,1,43,68,1363,1,2,4,1,0,9,0,3,0,2,2,1,1,2497752
187,43,0.28,0.11,1,3988.57,0,48,141,2593,0,4,4,2,0,2,0,1,3,2,2,0,0,2396748
156,3,0.02,0.04,1,183.94,0,18,143,3265,1,3,4,1,0,6,0,0,3,3,0,0,0,2375439
216,45,0.19,0.25,5,681.94,0,46,69,101,0,3,5,1,1,6,0,3,3,4,4,0,0,2442332
241,4,0.32,0.21,1,6787.48,1,43,39,707,1,6,3,1,0,11,1,1,1,2,3,1,0,2371107
111,33,0.08,0.16,3,288.48,1,24,34,1089,0,3,3,3,0,9,1,3,3,2,1,0,0,2480919
227,11,0.26,0.01,3,1114.47,0,17,68,159,0,5,5,2,1,8,0,3,3,0,1,1,0,2503184
131,3,0.48,0.06,1,4433.73,1,18,123,3357,1,4,4,2,0,1,0,1,3,4,1,0,0,2495514
30,12,0.24,0.12,1,421.07,1,40,140,2643,0,2,4,2,1,1,1,1,0,4,4,1,0,2370024
204,43,0.11,0,1,1564.38,1,48,69,1287,1,2,5,2,0,9,0,2,3,0,1,0,0,2402458
149,33,0.21,0.03,3,772.68,1,24,64,1404,1,4,4,1,0,9,2,3,1,2,2,1,1,2353122
90,3,-0.94,0.19,1,-8782.92,1,18,39,695,1,6,4,1,0,9,0,3,1,4,3,1,1,2499673
35,22,0.38,0.16,1,1061.62,1,29,140,2355,1,3,4,1,0,7,1,3,3,2,1,0,0,2427502
128,33,0.32,0.03,2,1113.62,0,24,21,186,0,4,3,3,1,14,0,2,3,3,1,0,0,2364003
62,45,0.44,0.13,2,1523.41,0,46,133,1621,1,5,4,1,1,1,0,3,3,0,2,1,0,2454064
173,3,0.02,0.02,1,186.82,0,18,27,56,1,6,2,1,1,4,1,3,3,0,1,1,0,2426801
47,45,-0.19,0.13,1,-677.3,0,46,91,3359,1,4,4,2,0,14,1,1,3,2,2,0,0,2447776
117,33,0.37,0.21,3,1323.15,1,24,86,41884,0,6,3,3,1,13,0,2,3,3,4,1,1,2470791
186,33,0.02,0.18,4,73.31,0,24,39,465,1,2,4,3,1,5,1,0,3,4,0,0,0,2365873
289,47,0.02,0.06,3,145.3,1,9,146,2821,1,2,5,1,1,1,0,3,0,0,3,1,1,2458064
283,4,0.35,0,1,7466.55,0,43,42,1407,1,2,5,2,0,2,1,1,0,2,1,1,0,2410161
125,45,0.25,0.16,3,873.43,0,46,20,337,1,4,4,1,1,6,0,2,3,3,4,0,0,2472752
221,45,0.5,0.07,4,1758.4,0,46,65,785,0,6,4,2,1,2,0,0,3,3,3,1,0,2452950
402,25,0.29,0.06,1,8267.9,0,45,86,5037,0,4,5,2,0,1,0,3,3,2,2,0,0,2501561
77,22,0.48,0.1,2,1330.64,1,29,69,152,1,0,4,3,1,4,2,1,2,3,3,0,0,2507335
94,38,0.5,0.16,2,2287.33,1,33,84,2380,1,2,4,2,1,8,0,1,3,1,2,0,0,2392389
120,22,0.11,0.21,4,317.66,0,29,118,1391,0,2,4,2,1,1,1,2,0,1,1,1,1,2367082
85,12,-0.24,0.18,2,-445.74,0,40,167,1489,1,2,3,3,0,11,1,2,3,4,1,0,0,2408785
327,25,0.31,0.25,1,8779.49,0,45,20,1649,0,3,4,2,1,2,0,3,1,2,1,1,0,2478891
274,33,0.29,0.07,5,1008.64,0,24,71,1700,1,2,5,3,0,9,1,2,3,0,3,0,0,2409713
40,44,-0.77,0.1,2,-1678.62,1,37,61,1235,0,5,3,3,1,2,2,2,1,2,4,1,0,2439493
293,4,0.24,0.01,1,5137.22,0,43,76,1128,0,4,4,1,1,0,0,2,3,3,0,0,0,2435628
92,45,0.44,0.19,2,1568.56,0,46,111,3798,0,6,3,3,1,6,0,1,1,0,4,1,0,2418784
173,43,0.48,0.16,1,6784.28,1,48,71,1971,0,4,5,2,0,0,0,2,3,1,1,0,0,2415630
28,22,0.47,0.01,1,1403.92,1,29,89,3506,1,4,3,3,0,17,0,3,3,0,2,0,0,2500582
330,4,0.21,0.06,1,4499.67,0,43,88,86,0,6,3,1,1,4,0,2,1,0,0,1,0,2343050
97,44,0.42,0.06,2,1555.36,0,37,57,1890,1,5,5,2,1,9,0,2,3,2,1,1,1,2469330
398,25,0.47,0.06,1,13419.04,0,45,21,1270,0,5,3,1,1,12,1,0,3,2,0,1,0,2349738
167,43,0.37,0.12,1,5261.44,0,48,43,220,0,4,3,2,1,8,0,2,0,3,4,1,0,2422617
92,3,0.47,0.19,1,4408.04,0,18,121,3482,0,6,4,2,1,10,1,2,3,0,0,1,1,2400983
289,4,0.41,0.1,1,8751.97,0,43,113,3072,1,3,2,1,0,0,1,2,3,0,3,0,0,2401157
231,47,0.25,0.03,2,1755.51,0,9,34,2017,0,3,5,1,1,8,1,3,1,2,0,1,1,2413969
354,25,0.16,0.12,1,4566.8,0,45,105,3025,0,2,3,2,0,2,2,3,0,2,0,1,1,2478668
39,36,-0.31,0.21,3,-251.87,0,35,189,1437,0,5,3,3,0,11,0,3,3,2,2,1,1,2374347
80,22,0.34,0,1,994.32,1,29,84,1536,1,2,3,1,1,11,0,1,0,0,3,1,1,2400070
158,3,0.48,0.16,1,4499.18,0,18,12,1109,0,4,3,1,1,15,0,2,1,3,0,1,0,2406507
211,11,-0.06,0,3,-255.51,0,17,202,2973,0,4,4,1,0,0,1,3,0,3,3,1,1,2434393
63,45,0.5,0.12,1,1832.11,1,46,172,3661,0,4,3,2,1,11,0,3,1,0,3,1,0,2485141
91,33,0.5,0.06,2,1748.78,1,24,60,108,0,2,2,3,0,11,2,3,3,2,0,0,0,2512860
56,39,0.31,0.1,1,484.37,0,32,83,2134,1,0,2,3,0,5,0,0,2,3,0,0,0,2393082
314,25,0.28,0.25,1,7986.64,1,45,188,24039,0,6,5,3,1,14,1,2,1,3,1,1,1,2390520
119,12,-0.81,0.18,5,-1530.05,0,40,142,3434,0,4,4,3,0,9,1,2,1,2,3,1,0,2381713
61,33,-2.71,0.13,1,-9497.44,1,24,87,2852,0,0,5,3,1,8,0,2,2,0,2,0,0,2385547
283,11,0.48,0.1,5,2050.46,1,17,85,2963,0,6,3,3,1,0,2,2,1,2,0,1,0,2439845
248,4,0.35,0.1,1,7492.64,0,43,113,3769,0,6,3,3,1,16,2,2,3,4,0,1,0,2490934
79,45,0.08,0.12,2,284.61,0,46,183,2543,0,4,3,3,0,1,0,2,1,4,3,1,0,2441277
214,33,0.35,0.11,5,1232.8,0,24,84,1766,0,5,5,2,1,8,1,1,1,2,0,1,1,2386447
430,25,0.21,0.03,1,5950.88,1,45,10,1094,0,2,3,1,1,2,0,0,0,2,1,1,0,2478679
34,45,0.29,0.13,1,1031.58,0,46,172,3405,0,5,4,3,1,14,0,2,1,0,1,1,1,2446316
463,47,0.29,0.13,5,2089.35,0,9,139,3116,1,6,5,2,1,16,2,0,1,3,4,1,1,2404747
207,11,-0.19,0.06,3,-797.17,1,17,34,799,0,5,3,3,1,10,1,3,3,0,1,1,1,2346648
326,4,0.31,0.04,1,6647.28,0,43,89,1013,0,5,5,1,0,11,1,3,3,2,0,1,1,2465379
237,5,0.47,0.03,1,8426.82,1,65,200,2947,0,2,3,3,0,0,0,1,0,0,3,1,1,2400001
237,43,-0.7,0.03,1,-9949.22,1,48,141,1303,0,4,3,1,1,13,2,2,1,0,2,1,0,2444987
183,43,0.5,0.04,1,7112.29,1,48,81,439,0,4,4,3,1,2,1,1,3,1,1,0,0,2414668
152,45,-0.31,0.04,3,-1094.37,0,46,38,429,1,4,2,3,0,13,2,1,0,4,0,1,1,2442997
213,11,0.06,0.04,4,264.53,1,17,82,424,0,3,3,2,1,14,2,2,3,4,2,0,0,2506344
61,11,0.45,0.11,1,1967.49,0,17,52,47,0,5,4,1,0,1,1,0,3,0,3,1,1,2349528
434,6,0.29,0.03,1,9297.36,0,62,21,2175,1,2,4,3,1,16,0,2,1,0,1,0,0,2405487
201,33,0.35,0.07,4,1275.34,1,24,66,789,0,5,4,3,1,2,1,2,3,3,3,1,1,2356412
212,47,0.45,0.16,2,3175.46,0,9,87,1608,0,5,4,1,1,6,2,3,3,3,3,1,0,2372348
216,43,0.48,0.1,1,6775.46,1,48,41,1383,1,2,5,3,1,15,2,2,3,2,4,0,0,2403708
196,45,0.28,0.25,5,996.4,1,46,154,27183,0,4,3,3,0,15,2,3,3,2,3,0,0,2447319
176,33,0.48,0.16,4,1673.52,1,24,126,2503,0,3,4,1,0,10,0,3,3,2,2,0,0,2346337
100,3,0.41,0.1,1,3843.65,1,18,99,24886,0,5,4,2,0,3,0,2,3,1,3,1,1,2353922
95,3,-0.81,0.25,1,-7554.56,1,18,47,1876,1,5,5,3,0,3,0,1,3,0,3,1,0,2468151
225,33,0.48,0.07,4,1685.71,1,24,32,1508,0,4,3,2,1,0,0,0,3,0,1,0,0,2376567
169,33,0.08,0.03,3,295.38,1,24,99,18146,0,4,5,3,0,2,1,1,3,2,1,0,0,2388832
238,22,-1.4,0.06,5,-3914.72,1,29,24,555,0,4,4,1,0,16,0,2,3,2,4,0,0,2399652
277,4,-0.68,0.19,1,-14456.08,0,43,84,644,0,4,4,1,0,10,0,2,0,2,1,1,0,2383683
173,45,0.35,0.16,1,1270.84,0,46,60,111,0,5,2,2,0,5,0,2,3,2,4,1,0,2520266
28,36,-0.44,0.16,1,-309.17,0,35,92,1575,0,3,3,3,1,6,0,1,3,2,4,0,0,2374333
295,25,0.48,0.21,1,13679.09,0,45,161,3532,1,2,2,1,0,8,0,1,0,0,1,1,1,2457404
162,3,0.11,0.11,1,1018.18,0,18,59,403,0,6,1,2,0,4,0,0,3,2,0,1,1,2515280
71,33,0.45,0.03,1,1653.97,1,24,108,1623,0,5,4,3,1,12,1,3,3,2,0,1,0,2427493
241,22,-0.13,0.03,5,-380.87,0,29,141,1495,1,4,3,1,0,14,0,2,1,1,4,1,0,2408142
228,11,-0.16,0.02,4,-670.4,0,17,84,1002,0,6,4,1,1,5,1,1,3,1,2,1,1,2389011
185,11,0.37,0.13,4,1616.06,1,17,69,262,0,3,1,2,0,6,0,0,3,2,3,0,0,2516274
325,38,0.45,0.02,5,2104.31,0,33,109,1136,0,4,4,1,1,13,0,3,3,3,4,0,0,2392357
271,4,0.11,0.04,1,2350.69,1,43,84,26722,0,4,4,1,1,12,0,1,3,3,0,0,0,2430362
149,43,0.34,0.16,1,4799.81,0,48,121,2960,0,4,5,1,1,1,0,0,3,3,0,0,0,2443880
141,11,0.35,0.25,3,1544.1,0,17,59,128,0,0,5,1,1,0,2,1,2,0,0,0,0,2507342
164,43,0.25,0.18,1,3588.93,1,48,67,1449,0,5,2,1,1,11,1,1,1,2,4,1,1,2397867
307,4,0.29,0.06,1,6163.55,0,43,84,23838,1,3,4,1,0,1,0,2,3,4,1,0,0,2363362
289,4,0.26,0.1,1,5555.81,1,43,53,1406,1,3,3,3,0,0,1,1,3,0,1,0,0,2432263
446,25,0.08,0.01,1,2272.59,1,45,59,1461,0,6,4,3,1,7,1,1,3,2,0,1,1,2432520
69,44,0.47,0.19,1,1051.71,0,13,16,1477,0,2,3,2,1,15,0,3,0,0,1,1,1,2497544
279,11,0.29,0.13,5,1277.85,0,17,88,1602,1,3,2,2,1,5,1,3,1,3,2,1,1,2464701
201,11,0.34,0.03,3,1459.68,0,17,52,2037,0,3,3,1,0,2,0,2,3,4,0,0,0,2398445
216,43,0.44,0.02,1,6298.78,1,48,81,822,0,0,3,3,1,15,0,3,2,4,0,0,0,2420863
373,25,-0.19,0.16,1,-5395.86,0,45,84,38334,0,2,3,3,0,2,0,3,0,4,0,1,0,2493944
115,3,0.32,0.19,1,2975.4,1,18,87,257,0,2,3,3,1,0,1,1,3,2,0,0,0,2387307
129,33,0.29,0.03,2,1049.03,0,24,90,1502,0,6,2,3,0,17,0,3,3,4,2,1,0,2477438
334,25,0.29,0.16,1,8247.16,1,45,54,1524,0,2,4,2,1,12,1,1,0,2,0,1,0,2480866
178,3,-0.24,0.01,1,-2212.86,0,18,24,2061,0,6,4,1,0,8,1,2,3,0,1,1,1,2381941
228,47,0.47,0.02,2,3349.1,0,9,179,1467,1,4,3,2,1,8,2,3,3,0,3,0,0,2372239
36,39,0.11,0.07,2,155.91,0,32,73,1869,0,4,4,2,1,3,0,1,3,1,4,0,0,2392943
257,4,0.35,0.13,1,7452.67,1,43,148,3336,1,4,3,3,0,1,0,2,3,2,2,0,0,2362158
37,33,0.47,0.16,1,1678.52,0,24,38,457,1,4,2,3,0,15,2,2,3,2,1,0,0,2504390
128,3,-1.65,0.1,1,-15071.1,0,18,86,509,0,4,2,2,1,17,2,2,3,0,1,0,0,2440205
221,11,-0.07,0.18,4,-300.28,0,17,202,3159,0,3,2,2,1,7,1,2,3,2,1,0,0,2356198
80,45,-0.21,0.06,2,-769.61,1,46,45,563,0,4,4,2,0,13,0,3,3,1,2,0,0,2453331
114,3,0.03,0.1,1,277.09,1,18,90,2151,1,6,5,3,1,8,1,0,3,0,1,1,0,2364551
34,45,0.19,0.25,1,699.9,1,46,101,2853,1,3,3,2,0,0,2,3,3,2,2,0,0,2447955
181,43,0.21,0.25,1,2991.05,0,48,92,3537,1,2,3,3,1,12,0,3,3,2,1,0,0,2397474
138,3,0.29,0,1,2681.55,0,18,40,538,1,4,2,2,0,17,2,0,3,0,3,0,0,2404796
91,33,0.35,0.06,1,1239.09,1,24,82,237,1,5,4,1,1,7,2,3,3,0,3,1,0,2511540
257,4,0.08,0.16,1,1709.52,1,43,75,888,0,4,3,3,0,16,2,2,1,0,4,1,0,2439031
368,25,0.29,0.13,1,8210.63,1,45,81,1911,0,2,3,1,0,7,2,1,0,3,1,1,1,2492145
289,4,0.07,0.03,1,1494.61,0,43,20,1800,1,3,3,3,1,14,1,2,3,4,3,0,0,2350102
226,43,0.01,0.07,1,144.78,1,48,86,7122,1,6,4,3,1,8,1,0,1,0,4,1,0,2444955
191,47,-0.13,0.21,2,-937.05,0,9,207,5168,0,6,4,2,1,2,0,2,3,0,3,1,1,2363667
116,23,0.34,0.01,1,2416.08,0,5,161,1783,0,5,4,2,1,13,0,2,3,0,4,1,0,2354086
203,11,0.19,0.21,4,815.4,1,17,205,18677,0,3,4,2,1,1,0,2,3,0,2,0,0,2471231
30,33,-0.19,0.12,1,-687.08,0,24,98,1068,1,2,5,3,1,5,0,2,1,2,0,0,0,2406146
88,47,0.48,0.04,1,3459.83,1,9,88,3159,1,3,3,3,1,4,2,3,1,0,4,1,1,2352813
357,25,0.44,0.06,1,12513.65,0,45,82,3544,1,6,4,3,0,6,1,2,1,4,4,1,1,2492605
360,25,0.32,0.1,1,9123.26,0,45,141,2566,0,4,4,1,1,10,0,2,3,4,1,0,0,2494494
115,3,0.38,0.1,1,3511.86,0,18,50,2037,1,2,4,3,0,17,0,3,0,2,0,1,1,2451618
247,33,0.29,0.19,5,1040,0,24,176,1149,0,2,5,3,0,1,2,2,0,0,4,1,1,2483145
393,47,-0.68,0.02,4,-4849.33,0,9,76,2831,0,6,2,1,1,14,2,2,1,3,3,1,0,2439751
